Date,Job Number,Job Name,Deck Type,Quoted,Tons,Total LH,Cost,Plant Price,Plant Price Ton,Markup LH,salesperson,takeoffPerson,Coordinator,LocationId,DPG_Id
11/2/2015,0115-0366  ,ADOT FLAGSTAFF FACILITY,BES22G60,60,4.873293,0.162910228,66.07,76.93,947.1624218,4000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/2/2015,0115-0366  ,ADOT FLAGSTAFF FACILITY,BES22G60,159,12.91422645,0.431712105,66.07,82.36,1014.0166,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/2/2015,0115-0367  ,MCCLELLAN HALL RENOVATION & ADDITION,3.0CFDES18GRY,73,9.39148285,0.25483666,92.81,120.74,938.5120689,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/2/2015,0115-0367  ,MCCLELLAN HALL RENOVATION & ADDITION,NESI20G60,15,1.8832395,0.077373829,103.81,129.6,1032.26382,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/3/2015,0115-0369  ,ASU EAST CAMPUS,BES20G60,153,14.9926536,0.454712966,79.43,94.29,962.2292614,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/3/2015,0115-0369  ,ASU EAST CAMPUS,2.0CFD20G60,14,1.3170276,0.045674614,74.74,91.06,967.9675658,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/5/2015,0115-0371  ,VJ PROPERTIES BUILDING A ,BESI22G60,232,19.352686,0.725392165,85.26,94.64,1134.544321,3000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/9/2015,0115-0372  ,BRAKE MASTERS PEORIA,BES20GRY,46,4.3851294,0.135719639,74.1,97.7,1024.872835,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/9/2015,0115-0373  ,JR MCDADE,1.5CFDESI20G60,24,2.4154596,0.078299338,79.57,97.51,968.8590941,5500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/9/2015,0115-0373  ,JR MCDADE,BESI20G60,11,1.10708565,0.032691782,91.36,109.19,1084.911542,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/9/2015,0115-0374  ,PIMA CENTER THOMAS STORAGE FACILITY,BES20G60/GB,10,0.979912,0.029719802,80.8,101.61,1036.929847,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/9/2015,0115-0374  ,PIMA CENTER THOMAS STORAGE FACILITY,BES20G60,3,0.2939736,0.008915941,79.43,100.23,1022.84695,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/10/2015,0115-0376  ,SHOPS 3 HTC,BESI16G60,14,2.310231,0.052917253,148.75,171.43,1038.86581,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/10/2015,0115-0376  ,SHOPS 3 HTC,BESI22G60,9,0.75075075,0.028140213,69.26,88.02,1055.183761,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/11/2015,0115-0378  ,DVUSD ESPERANZA ELEMENTARY SCHOOL MOD,BES18G60,8,1.0269576,0.025775853,99.56,125.34,976.3986361,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/11/2015,0115-0380  ,NEW ATUO DEALERSHIP ,BES20GRY,45,4.2898005,0.132769212,74.1,94.75,993.92734,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/11/2015,0115-0381  ,DEER VALLEY ELEMENTARY,BESI20GRY,8,0.7832388,0.023603415,71.01,106.42,1086.97373,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/11/2015,0115-0382  ,THE WORKS AUTO SPA,NESI20G60,41,5.1475213,0.211488466,103.81,124.45,991.244077,4000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0384  ,INTERNATIONAL TOWERS,1.5CFDES20G60,54,5.2915248,0.160486929,70.26,91.06,929.2671179,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0384  ,INTERNATIONAL TOWERS,BES18G60,5,0.6418485,0.016109908,99.56,159.3,1240.947046,18540.14,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0384  ,INTERNATIONAL TOWERS,BES20G60,151,14.7966712,0.448769006,79.43,94.29,962.2292614,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0385  ,LAWLY HONDA,BESI20G60,80,8.051532,0.237758414,72.02,101.74,1010.888363,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0386  ,CAP,BES18G60,3,0.3851091,0.009665945,99.56,149.34,1163.358643,15450.12,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/12/2015,0115-0387  ,WINNETT ORGANICS,2.0CFD20G60,106,9.9717804,0.345822078,74.74,95.94,1019.841953,6500,Mike Powell ,Customer List,TIFFANY.MORRIS,9,3
11/12/2015,0115-0388  ,COBLESTONE CAR WASH ,BES20G60,32,3.1357184,0.095103365,79.43,103.2,1053.155794,8000,Mike Powell ,Customer List,TIFFANY.MORRIS,9,3
11/13/2015,0115-0389  ,TRIFACTOR DISTRIBUTING SOLUTIONS,BES20GT/WB,27,2.5738803,0.079661527,69.28,91.41,958.8907456,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/13/2015,0115-0390  ,FIESTA SPORTS PARK,BESI20G60/GRY,21,2.11352715,0.062411584,95.71,110.57,1098.623219,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/13/2015,0115-0391  ,SUBZERO GOODYEAR EXPANSION,BESI20G60,2620,263.687673,7.786588048,72.02,89.85,892.749355,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/13/2015,0115-0391  ,SUBZERO GOODYEAR EXPANSION,1.5CFDESI18Ph,188,24.1862846,0.656291673,90.2,157.85,1226.968114,19378.88,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0393  ,PUEBLO SHOPS,BES22G60,79,6.41650245,0.214498467,66.07,85.08,1047.50525,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/16/2015,0115-0394  ,SOUTHWEST AIRLINES HANGER,2.0CFD20G60,42,3.9510828,0.137023842,74.74,82.89,881.1204868,2500,Inside,Inside,JAIMIE.WALLACE,9,3
11/16/2015,0115-0394  ,SOUTHWEST AIRLINES HANGER,BES20G60,54,5.2915248,0.160486929,79.43,86.86,886.4061263,2500,Inside,Inside,JAIMIE.WALLACE,9,3
11/16/2015 12:01:00 AM,0115-0395  ,DISCOVERY BUSINESS CAMPUS BLDG B,BESI20GRY,541,52.96652385,1.596180967,71.01,94.61,966.3464067,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/16/2015 12:01:00 AM,0115-0395  ,DISCOVERY BUSINESS CAMPUS BLDG B,1.5CFDESI20PhGRY,21,2.05600185,0.061958965,72,97.08,991.5749833,8500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/16/2015 12:01:00 AM,0115-0395  ,DISCOVERY BUSINESS CAMPUS BLDG B,3.0CFDES20G60,1062,106.8840873,3.156242942,72.02,97.28,966.5738148,8500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/16/2015 12:01:00 AM,0115-0395  ,DISCOVERY BUSINESS CAMPUS BLDG B,BESI22G60,70,5.8391725,0.218868326,69.26,88.02,1055.183761,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/17/2015,0115-0396  ,BURLINGTON AT THE MARKET ESTRELLA,BES20G60,566,55.4630192,1.682140777,79.43,100.23,1022.84695,7000,Inside,Inside,JAIMIE.WALLACE,9,3
11/17/2015,0115-0396  ,BURLINGTON AT THE MARKET ESTRELLA,BES22G60,14,1.1371017,0.038012387,66.07,85.08,1047.50525,7000,Inside,Inside,JAIMIE.WALLACE,9,3
11/17/2015,0115-0397  ,NATURAL FOODS MARKET DECK,BES22GRY,153,12.0188538,0.430641402,57.68,83.01,1056.717239,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/17/2015,0115-0398  ,MOUNTAIN VALLEY REHAB ADD,BES22G60,76,6.1728378,0.206352956,66.07,82.36,1014.0166,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/17/2015,0115-0399  ,EL DORADO ON 1ST ,BESI22G60,72,6.006006,0.225121706,69.26,84.89,1017.661321,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0400  ,HEART HEALTH CENTER,1.5CFDES20G60,4,0.3919648,0.011887921,70.26,99.98,1020.2957,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0400  ,HEART HEALTH CENTER,NESI22G60,3,0.3122073,0.014863774,87.43,136.98,1316.240844,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0401  ,ASU GAMMAGE,3.0CFDES18PhT/GB,79,10.16338555,0.275782139,79.12,124.5,967.7385505,13000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0401  ,ASU GAMMAGE,1.5CFDES20PhT/GB,4,0.3813156,0.011801708,70.24,96.79,1015.326937,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0401  ,ASU GAMMAGE,BES20GRY,2,0.1906578,0.005900854,74.1,100.66,1055.92323,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0402  ,MARANA PICTURE ROCKS,BESI20GRY,126,12.3360111,0.371753793,71.01,91.66,936.2151109,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0402  ,MARANA PICTURE ROCKS,BESIA20GRY,14,1.3706679,0.052110862,92.73,148.56,1517.391631,15000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0402  ,MARANA PICTURE ROCKS,BES20G60,19,1.8618328,0.056467623,79.43,91.32,931.9204173,4000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0402  ,MARANA PICTURE ROCKS,1.5CFDESI20G60,134,13.4863161,0.437171306,79.57,92.62,920.2720675,4000,Inside,Inside,HEIDI.MCALEXANDER,9,3
4/21/2016,0115-0402A ,MARANA PICTURE ROCKS,BESA20GRY,1.55,0.147759795,0.005769417,123.81,147.07,1542.764052,6250,Inside,Inside,KIM.KLENAKIS,9,3
11/18/2015,0115-0404  ,YOUNGKERS SERVERY DANCE CAFE ADD,BESI18GRY,51,6.56117295,0.163221937,92.41,137.22,1066.611116,14000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/18/2015,0115-0406  ,OFFICE BLACKLINES,BES20G60,14,1.3718768,0.041607722,79.43,109.15,1113.875532,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/19/2015,0115-0407  ,SADDLE MOUNTAIN MAINT UNIFIED SCHOOL,BES20G60,138,13.5227856,0.410133264,79.43,97.26,992.5381055,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/19/2015,0115-0408  ,U OF A PROJECT,2.0CFD18G60,67,8.28900215,0.235335441,95.21,137.36,1110.280807,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/19/2015,0115-0408  ,U OF A PROJECT,BES18G60,78,10.0128366,0.251314569,99.56,138.22,1076.73384,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/20/2015,0115-0409  ,COBBLESTONE CAR WASH,BES20G60,59,5.7814808,0.17534683,79.43,101.72,1038.052397,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/20/2015,0115-0410  ,BANNER BEHAVIORAL HEALTH,2.0CFD20PhT/GB,355,32.48833975,1.150524218,67.15,96.32,1052.488378,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/20/2015,0115-0410  ,BANNER BEHAVIORAL HEALTH,1.5CFDESIV20PhT/GB,386,37.7912721,1.489266478,72.52,99.53,1016.59928,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/20/2015,0115-0411  ,CORNER BAKERY ,BES22GRY,51,4.0062846,0.143547134,57.68,77.38,985.0473429,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/23/2015,0115-0412  ,SHOPS C AZ 202,BES20GRY,122,11.6301258,0.359952085,74.1,97.7,1024.872835,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/24/2015,0115-0413  ,SADDLE MNT WAREHOUSE,BESI20GRY,128,12.5318208,0.377654647,71.01,96.09,981.4631247,8500,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/24/2015,0115-0414  ,REDEMPTION CHURCH-ARCADIA CAMPUS,NESIV22G60,85,8.8458735,0.477356456,88.53,122.22,1174.412001,6000,Inside,Inside,JAIMIE.WALLACE,9,3
11/25/2015,0115-0416  ,SURPRISE GATEWAY TRAINING FACILITY,BESI20GRY,177,17.32915845,0.522225566,71.01,94.61,966.3464067,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/25/2015,0115-0417  ,PECOS MARKET PAD 2,BESI20G60/GRY,7,0.70450905,0.020803861,95.71,140.29,1393.921058,15000,Inside,Inside,HEIDI.MCALEXANDER,9,3
11/25/2015,0115-0418  ,KRISPY CREME #1223,BES20G60/GRY,32,3.1357184,0.095103365,80.74,101.55,1036.317547,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/1/2015,0115-0420  ,DRURY INN & SUITES,1.5CFDES22G60,35,2.84275425,0.099267125,59.01,81.7,1005.890678,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/1/2015,0115-0420  ,DRURY INN & SUITES,BES20G60,2,0.1959824,0.00594396,69.81,93.59,955.0857628,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/1/2015,0115-0421  ,TEMPE KIA,BESI20GRY,270,26.4343095,0.79661527,71.01,97.56,996.4777026,9000,Drew Dines,Inside,STEFANIE.HANKS,9,3
12/1/2015,0115-0421  ,TEMPE KIA,BESI20G60,14,1.4090181,0.041607722,71.51,98.25,976.2117321,9000,Drew Dines,Inside,STEFANIE.HANKS,9,3
12/1/2015,0115-0422  ,RAM JET GARAGE ,BES22G60,43,3.49252665,0.11675233,58.78,85.93,1057.970452,10000,Mike Powell ,Inside,STEFANIE.HANKS,9,3
12/1/2015,0115-0423  ,TRACTOR SUPPLY COMPANY,BES20G60,226,22.1460112,0.671667519,69.81,101.02,1030.908898,10500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/3/2015,0115-0424  ,MAINSTREET HEALTH AND WELLNESS SUITES,BESI20G60,504,50.7246516,1.497878006,71.51,98.25,976.2117321,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/3/2015,0115-0425  ,TRACTOR SUPPLY QUEEN,BES22GRY,221,17.3605666,0.622037581,62.48,83.59,1064.100638,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/3/2015,0115-0426  ,RON MEI GARAGE,BES22G60,42,3.4113051,0.11403716,58.78,77.78,957.6276247,7000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/4/2015,0115-0430  ,ASU SUN DEVILS STADIUM IMPROVEMENTS PH 3,BES20G90,213,21.15193305,0.625789582,72.84,96.35,970.2446557,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/4/2015,0115-0430  ,ASU SUN DEVILS STADIUM IMPROVEMENTS PH 3,3.0CFDES18G90,631,83.7314284,2.186152061,94.91,136.48,1028.513208,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/4/2015,0115-0430  ,ASU SUN DEVILS STADIUM IMPROVEMENTS PH 3,1.5CFDESI18G90,25,3.31741,0.086614582,94.91,136.48,1028.513208,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0431  ,CLIFF CASTLE CASINO-DREAM CATCHER HOTEL,BESI20G60,354,35.6280291,1.052080981,71.51,92.46,918.6823079,7050,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0431  ,CLIFF CASTLE CASINO-DREAM CATCHER HOTEL,3.0CFDES18PhT/GB,691,88.89746095,2.412220989,87.2,106.4,827.0472431,5500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/7/2015,0115-0432  ,QUEEN CREEK MIDDLE SCHOOL ADDITION,3.0CFDES20G60,121,12.17794215,0.416099259,72.46,92.75,921.5637471,5900,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/7/2015,0115-0432  ,QUEEN CREEK MIDDLE SCHOOL ADDITION,BESI20G60,71,7.14573465,0.211010592,71.51,93.65,930.5061447,7450,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/7/2015,0115-0432  ,QUEEN CREEK MIDDLE SCHOOL ADDITION,BESA20G60,126,12.3468912,0.474429743,103.56,131.23,1339.201888,7350,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0433  ,INDUSTRIAL TECH EDUCATION,NESI20G90,34,4.3262501,0.173646578,96,134.3,1055.463714,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0434  ,SIMON WESTGATE MOB BLDGS A & C,BESI20G60,308,30.9983982,0.915369893,71.51,92.46,918.6823079,7050,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0435  ,BUILDING 4 COTTAGES AT BILTMORE,BES20GRY,168,16.0152552,0.495671724,74.1,91.51,959.9397454,5900,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0435  ,BUILDING 4 COTTAGES AT BILTMORE,NESI20GRY,29,3.54220065,0.148651627,91.41,129.86,1063.16394,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0435  ,BUILDING 4 COTTAGES AT BILTMORE,1.5CFDES18G60/Ph,368,47.2400496,1.185689246,104.54,133.54,1040.276638,9000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0436  ,LEGACY SCHOOL CHANDLER BLUELINES ,BES22GRY,11,0.8641006,0.030961147,62.48,84.15,1071.229438,7700,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0436  ,LEGACY SCHOOL CHANDLER BLUELINES ,2.0CFD20G60,347,32.6434698,1.132077934,67.61,86.04,914.6049787,5650,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0437  ,AK-CHIN VISITORS CENTER,BES20G60,9,0.8819208,0.026747822,69.81,88.39,902.0197732,6250,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0437  ,AK-CHIN VISITORS CENTER,1.5CFDES22G60,155,12.58934025,0.439611554,59.01,79.86,983.2365918,7350,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0437  ,AK-CHIN VISITORS CENTER,BESI20GRY,50,4.8952425,0.147521346,71.01,92.99,949.799729,7450,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0437  ,AK-CHIN VISITORS CENTER,1.5CFDES22G60,4,0.3248862,0.011344814,59.01,81.27,1000.596517,7850,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0439  ,SIENNA HILLS ODYSSEY PREP ACADEMY GYM,BESI22G60,72,6.006006,0.225121706,61.77,90.85,1089.109801,9300,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/8/2015,0115-0440  ,SHOPS AT BASELINE AND POWER,BES22GRY,11,0.8641006,0.030961147,62.48,84.15,1071.229438,7700,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/9/2015,0115-0441  ,MEDLINE BUILD TO SUIT,BES22G60/WB,6425,521.8484588,18.22260795,67.85,76.79,945.4387413,3150,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/9/2015,0115-0441  ,MEDLINE BUILD TO SUIT,2.0CFD22G60/WB,288,33.5000592,1.426922258,102.78,138.95,1194.553113,7300,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/10/2015,0115-0442  ,ASU - JNCSCP,3.0CFDES20G60,46,4.6296309,0.158186495,72.46,93.1,925.0413462,6000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/14/2015,0115-0447  ,"CINEMARK 								",3.0CFDES18G60,105,13.79219625,0.368809273,92.15,117.97,898.1056951,7350,Mike Powell ,Inside,STEFANIE.HANKS,9,3
12/14/2015,0115-0447  ,"CINEMARK 								",BES22GRY,588,46.1901048,1.655014017,62.48,75.71,963.7882441,4700,Mike Powell ,Inside,STEFANIE.HANKS,9,3
12/14/2015,0115-0449  ,BALSZ BPUS & GIRLS CLUB,BESI22G60,86,7.1738405,0.268895372,61.77,90.85,1089.109801,9300,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/15/2015,0115-0452  ,ALL SEASONS SENIOR LIVING,3.0CFDES16G60,111,18.3168315,0.556594644,116.99,161.36,977.8416098,8850,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/15/2015,0115-0453  ,CIRCLE RESIDENCE,1.5CFDESI22G60,92,7.674341,0.273457935,60.96,83.11,996.322681,7450,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/17/2015,0115-0454  ,U OF A ICA WILDCAT ACADEMIC CENTER,BES18G60,77,9.8844669,0.248092587,89.79,125.23,975.5417361,11000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/17/2015,0115-0454  ,U OF A ICA WILDCAT ACADEMIC CENTER,2.0CFD18G60,76,9.4024502,0.266947664,84.56,123.2,995.8255349,11000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/18/2015,0115-0455  ,CHILDRENS HOSPITAL ED - LAB,3.0CFDESV20G90,404,41.2076768,1.375553286,86.69,103.72,1016.870721,5000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/18/2015,0115-0455  ,CHILDRENS HOSPITAL ED - LAB,BES20G90,7,0.69513395,0.020565855,72.84,91.2,918.3841474,6250,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/18/2015,0115-0455  ,CHILDRENS HOSPITAL ED - LAB,2.0CFDV20G90,926,88.2829417,3.152877085,71.09,83.86,879.6077533,3750,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/15/2015,0115-0456  ,GATEWAY PLAZA,BES20GRY,7,0.6673023,0.020652988,74.1,92.25,967.7023442,6150,Inside,Inside,JAIMIE.WALLACE,9,3
12/17/2015,0115-0457  ,TUCSON MEDICAL CENTER/ AT CIVANO,NESI20G60,252,31.6384236,1.299880328,92.06,129.71,1033.13997,7300,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/17/2015,0115-0457  ,TUCSON MEDICAL CENTER/ AT CIVANO,3.0CFDES20G60,179,18.01530285,0.615551796,72.46,92.75,921.5637471,5900,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/18/2015,0115-0460  ,AHAWATUKEE FOOTHILLS TOWNE CENTER,BESI22G60,195,16.26626625,0.609704622,61.77,90.54,1085.393521,9200,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/18/2015,0115-0461  ,ITE BUILDING REMODEL & EXPANSION,NESI20G90,34,4.3262501,0.173646578,96,134.3,1055.463714,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0462  ,CHANDLER PORTS WAREHOUSE,BES22GRY,330,25.923018,0.928834397,62.48,82.32,1047.933539,7050,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0463  ,PHOENIX FIRST ASSEMBLY,BESI20G60,67,6.74315805,0.199122671,71.51,93.65,930.5061447,7450,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0463  ,PHOENIX FIRST ASSEMBLY,BESI22G60,232,19.352686,0.725392165,61.77,90.22,1081.557361,9100,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0464  ,MCPHEE GARAGE,2.0CFD20G60,245,23.047983,0.799305746,67.61,93.71,996.1370589,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0465  ,COSTCO REMODEL,BESI22G60,4,0.333667,0.012506761,61.77,93.04,1115.363521,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/21/2015,0115-0466  ,AUTONATION PARTS CENTER,BES22G60,376,30.5393028,1.020904097,58.78,77.92,959.3513052,7050,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/22/2015,0115-0467  ,GATEWAY POOL AREA,BES22GRY,2,0.1571092,0.005629299,62.48,132.84,1691.053102,25000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/22/2015,0115-0468  ,CATALYST CHURCH,BES18GRY,5,0.6286145,0.016002151,90.43,122.43,973.808272,10000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/28/2015,0115-0470  ,CHAMPION 3,BES20G60,81,7.9372872,0.240730394,69.81,87.49,892.835275,5950,Mike Powell ,Customer List,TIFFANY.MORRIS,9,3
12/29/2015,0116-0001  ,BUNK HOUSE - THE VIG,BES20GRY,5,0.4766445,0.014752135,74.1,118.36,1241.5962,15000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/29/2015,0116-0002  ,MCDOWELL MOUNTAIN COMMUNITY CHURCH,BESI20GRY,153,14.97944205,0.45141532,71.01,94.61,966.3464067,8000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/29/2015,0116-0002  ,MCDOWELL MOUNTAIN COMMUNITY CHURCH,BESIA20GRY,7,0.68533395,0.026055431,88.02,143.85,1469.283697,15000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,1.5CFDESI18G60,56,7.355838,0.196698279,92.15,118.32,900.7702453,7450,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,BESI18GRY,12,1.5438054,0.038405162,92.41,123.14,957.1672699,9600,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,BESI20GRY,39,3.81828915,0.11506665,71.01,93.14,951.3318288,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,BESIA20GRY,14,1.3706679,0.052110862,92.73,137.4,1403.403406,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,NESI18GRY,5,0.80360025,0.027504566,118.75,172.66,1074.290358,9800,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/31/2015,0116-0003  ,VISTA 345,NESIA18GRY,6,0.9643203,0.042201512,138.74,223.15,1388.43909,12000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0004  ,ROOSEVELT VALLEY VIEW ELEMENTARY SCHOOL ,1.5CFDESI20G60,85,8.55475275,0.277310157,71.94,107.82,1071.299226,11000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0004  ,ROOSEVELT VALLEY VIEW ELEMENTARY SCHOOL ,BESI20G60,96,9.6618384,0.285310096,71.51,104.2,1035.330916,11000,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0005  ,DIGNITY HEALTH MESA,2.0CFD20G60,936,88.0527024,3.053674196,67.61,83.11,883.4590862,4750,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0005  ,DIGNITY HEALTH MESA,BES20G60,21,2.0578152,0.062411584,69.81,88.09,898.9582738,6150,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0006  ,FREESCALLE II ELEVATOR,BESI20GRY,8,0.7832388,0.023603415,71.01,94.17,961.8522474,7850,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0006  ,FREESCALLE II ELEVATOR,1.5CFDESI20Ph,7,0.68533395,0.020652988,94.08,112.52,1149.279122,6250,Inside,Inside,HEIDI.MCALEXANDER,9,3
12/30/2015,0116-0007  ,PALM VALLEY ELEM. SCHOOL CAFETERIA ADD.,BESI22G60,62,5.1718385,0.193854803,61.77,90.85,1089.109801,9300,Inside,Inside,JAIMIE.WALLACE,9,3
